"uuid","nickname","country","points","overall","CRYSTAL_tier","CRYSTAL_peak","CRYSTAL_worst","CRYSTAL_value","CRYSTAL_retired","CRYSTAL_restricted","SWORD_tier","SWORD_peak","SWORD_worst","SWORD_value","SWORD_retired","SWORD_restricted","SMP_tier","SMP_peak","SMP_worst","SMP_value","SMP_retired","SMP_restricted","MACE_tier","MACE_peak","MACE_worst","MACE_value","MACE_retired","MACE_restricted","NETHERITE_POT_tier","NETHERITE_POT_peak","NETHERITE_POT_worst","NETHERITE_POT_value","NETHERITE_POT_retired","NETHERITE_POT_restricted","AXE_tier","AXE_peak","AXE_worst","AXE_value","AXE_retired","AXE_restricted"
"58eb94e6-7d17-42d1-acda-6e9157fb2c60","Flxmys","BR","8","451","","","","","","","4","5","4","4","false","false","","","","","","","","","","","","","","","","","","","2","2","2","2","false","false"
"8ed43925-9735-45f5-a1c3-104d8412ef3e","IFrogX","BR","8","452","","","","","","","1","2","1","1","false","false","3","3","3","3","false","false","1","1","1","1","false","false","","","","","","","2","2","2","2","false","false"
"395162a1-5e87-4997-a7fd-45544fa5e5d7","ykkxzzs","BR","8","453","4","4","3","4","false","false","","","","","","","3","3","3","3","false","false","1","1","1","1","false","false","","","","","","","","","","","",""
"24456c08-10e1-4797-96df-f01de86545c9","Shadompex","CL","8","454","","","","","","","","","","","","","4","4","4","4","false","false","","","","","","","4","4","4","4","false","false","","","","","",""
"b589255a-356e-41d0-9db5-8341626a13fe","bozinholol","BR","8","455","4","4","3","4","false","false","2","2","2","2","false","false","","","","","","","2","2","2","2","false","false","","","","","","","","","","","",""
"8036b6c6-b39f-4ec6-94d3-67898cd1c43d","tukasApenas","BR","8","456","","","","","","","4","4","4","4","false","false","2","2","1","2","false","false","","","","","","","","","","","","","2","2","2","2","false","false"
"f7ba07b5-a222-41c7-9ee4-e8844b036f7e","risokxzzzzzz","BR","8","457","3","3","3","3","false","false","2","2","2","2","false","false","3","3","3","3","false","false","","","","","","","","","","","","","","","","","",""
"0b213737-c0e6-4eb2-81bc-d6604b591e9e","Dormindo021","BR","8","458","2","2","2","2","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","2","2","2","2","false","false","1","1","1","1","false","false"
"58dd834f-abcc-43d8-b82c-ab7b1b1413e9","Dpm_0_0_","BR","8","459","1","1","1","1","false","false","2","2","1","2","false","false","1","1","1","1","false","false","2","2","2","2","false","false","","","","","","","2","2","2","2","false","false"
"a435e87a-1497-4c2c-aab0-488054d3a4da","Fainariti","BR","8","460","","","","","","","4","4","4","4","false","false","","","","","","","","","","","","","4","4","4","4","false","false","","","","","",""
"5804b946-c080-4b53-bc0a-ca9a41ad466d","kovanthMTZ","BR","8","461","5","5","2","6","false","false","2","2","2","2","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"3da191da-d1f5-4847-b980-f2873eb714bc","V10rei","BR","8","462","","","","","","","1","2","1","1","false","false","2","2","2","2","false","false","","","","","","","1","1","1","1","false","false","2","3","2","2","false","false"
"0a540ef9-a825-4acd-9853-1c1aec11f27c","ZeroFlagged","BR","8","463","3","3","2","3","false","false","4","4","2","4","false","false","","","","","","","","","","","","","","","","","","","1","1","1","1","false","false"
"c570ef7d-4ba9-49d3-b32e-0d5946c7545a","bylinguiK1ng","BR","8","464","2","2","2","2","false","false","2","2","1","2","false","false","2","2","2","2","false","false","","","","","","","","","","","","","2","2","2","2","false","false"
"d01bd963-3408-4b7c-b894-70d15efa15c5","iloveddlcplus","BR","8","465","2","2","2","2","false","false","","","","","","","","","","","","","2","2","2","2","false","false","","","","","","","4","4","4","4","false","false"
"1514e8d8-9431-43ee-8f86-7bc8c8756d24","_snwo","BR","8","466","5","5","3","6","false","false","2","2","2","2","false","false","","","","","","","","","","","","","","","","","","","","","","","",""
"4c82963b-9fe6-44a8-861d-f84b404e20a9","satisfazendo","BR","8","467","1","1","1","1","false","false","1","2","1","1","false","false","2","2","1","2","false","false","","","","","","","1","1","1","1","false","false","2","2","1","2","false","false"
"bb2f0028-2236-4d17-8d89-2f66846992a5","yukithemutee","BR","8","468","","","","","","","3","3","3","3","false","false","3","3","3","3","false","false","","","","","","","","","","","","","2","2","2","2","false","false"
"cd6f4c67-2c39-4b8c-b1b7-2bb97acbe7ae","Caduj","BR","8","469","","","","","","","3","3","2","3","false","false","","","","","","","3","3","2","3","false","false","","","","","","","2","2","2","2","false","false"
"0e5df6d1-ac5a-4dea-a04d-877712a2c7ba","ImSxmpaio","BR","8","470","1","1","1","1","false","false","3","3","3","3","false","false","","","","","","","2","2","2","2","false","false","","","","","","","2","2","2","2","false","false"
"c71cc80c-395d-41c0-9fce-79c76b52d744","Guilherme04v__","BR","8","471","","","","","","","2","3","2","2","false","false","2","2","2","2","false","false","","","","","","","","","","","","","3","3","2","3","false","false"
"b1c1ef96-e04a-47f7-9a19-594aecb6b1ab","GanleyGG_","BR","8","472","1","1","1","1","false","false","2","2","2","2","false","false","2","2","1","2","false","false","1","1","1","1","false","false","","","","","","","2","2","2","2","false","false"
"f7b97614-5ea5-428e-8467-b1a9f833ca45","Ltheus","BR","8","473","","","","","","","4","5","1","4","false","false","","","","","","","","","","","","","2","2","2","2","false","false","","","","","",""
"772b3317-0b7e-4aae-a1af-9109cef12e85","filhodopkb","BR","8","474","","","","","","","4","4","1","4","false","false","1","1","1","1","false","false","1","1","1","1","false","false","","","","","","","2","2","1","2","false","false"
"bfb36504-18e1-40c0-b56b-60e911de9b01","Qbvault","BR","8","475","2","3","2","2","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false"
"9cf6820e-0ef4-4412-a0d6-1e86b9693661","Bestedforagopro","BR","8","476","","","","","","","","","","","","","4","4","4","4","false","false","","","","","","","","","","","","","4","4","4","4","false","false"
"cdd7576c-1e03-4ff7-9640-c83e482a17fd","SrChapeuHa","BR","8","477","2","2","2","2","false","false","2","2","2","2","false","false","","","","","","","2","2","1","2","false","false","","","","","","","2","2","2","2","false","false"
"c07bd973-dfdd-444f-bbdf-cdbff468d17e","Resenhou","BR","8","478","3","3","2","3","false","false","","","","","","","1","1","1","1","false","false","3","3","3","3","false","false","","","","","","","1","1","1","1","false","false"
"0ce5f72c-3934-4fae-bf64-117432331ba4","Blackizin","BR","8","479","1","1","1","1","false","false","2","2","1","2","false","false","1","3","1","1","false","false","","","","","","","1","1","1","1","false","false","1","1","1","1","false","false"
"12528d90-e8d0-436c-a297-70943fbeba22","wqpdXD","BR","8","480","","","","","","","3","3","3","3","false","false","1","2","1","1","false","false","","","","","","","1","1","1","1","false","false","2","2","2","2","false","false"
"7dc5cd32-cb3d-411d-9f29-cc0600ed3227","colph","BR","8","481","","","","","","","3","3","3","3","false","false","","","","","","","","","","","","","2","2","2","2","false","false","3","3","3","3","false","false"
"47b081c7-5ac6-435f-8125-b2981423b60f","Nickyzinn","BR","8","482","","","","","","","3","3","2","3","false","false","1","2","1","1","false","false","","","","","","","2","2","2","2","false","false","1","1","1","1","false","false"
"7519febf-73d5-4e10-a276-17079221bbec","maick00","BR","8","483","2","2","1","2","false","false","1","2","1","1","false","false","2","2","2","2","false","false","","","","","","","","","","","","","2","2","2","2","false","false"
"540abe01-b443-4c60-852a-842298bb7b28","Sir_Enn0xx","BR","8","484","","","","","","","2","2","1","2","false","false","","","","","","","2","3","2","2","false","false","","","","","","","3","3","2","3","false","false"
"b4d15ddd-d4f2-4b82-86a4-606654c48ff2","Netoxpz","BR","8","485","","","","","","","1","1","1","1","false","false","2","2","2","2","false","false","3","3","1","3","false","false","1","1","1","1","false","false","1","1","1","1","false","false"
"7b31197b-9e65-4c45-8490-df5ce35357ab","L7O1","BR","8","486","3","3","2","3","false","false","1","1","1","1","false","false","","","","","","","2","2","2","2","false","false","2","2","2","2","false","false","","","","","",""
"383e4c1b-a2ad-4653-87ee-bcb66b2f809c","ghosttruux","BR","8","487","","","","","","","2","2","2","2","false","false","2","2","2","2","false","false","1","1","1","1","false","false","","","","","","","3","3","3","3","false","false"
"a8d1e1e7-de59-4b3e-9f6e-de52d1257f0d","Fusc4","BR","8","488","","","","","","","2","3","2","2","false","false","","","","","","","3","3","2","3","false","false","","","","","","","2","2","2","2","false","false"
"c29ea963-a5b3-4697-afc9-cdc4f6acb763","Irrealista","BR","8","489","","","","","","","1","2","1","1","false","false","1","3","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false"
"215fa21e-df1e-4594-bc42-a104b0e0d53d","veighass","BR","8","490","","","","","","","2","2","2","2","false","false","3","3","3","3","false","false","","","","","","","3","3","3","3","false","false","","","","","",""
"99272e8f-347a-4343-a15e-cef72fde375a","piercedwoi","BR","8","491","","","","","","","3","3","3","3","false","false","1","1","1","1","false","false","","","","","","","","","","","","","2","4","2","2","false","false"
"4eb06f7a-7970-41eb-87bd-47c9f1c4340e","SrCientist","BR","8","492","","","","","","","2","2","2","2","false","false","","","","","","","3","3","1","3","false","false","","","","","","","3","3","2","3","false","false"
"899bd993-e15b-47be-9fd9-4770ef657d32","jugab10","BR","8","493","1","1","1","1","false","false","2","2","2","2","false","false","2","2","2","2","false","false","","","","","","","1","1","1","1","false","false","2","2","2","2","false","false"
"20c43446-4f76-44f1-a574-3f5f5b48f95e","CauaGG_","BR","8","494","2","2","1","2","false","false","2","2","2","2","false","false","1","1","1","1","false","false","2","2","1","2","false","false","","","","","","","1","1","1","1","false","false"
"7466895a-33c1-4c7b-bc38-9a0eaa7a33b7","gojoeditszx__lt5","BR","8","495","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","2","2","1","2","false","false","1","1","1","1","false","false","1","2","1","1","false","false"
"93136e85-0290-414e-8c21-d5cadf4198fb","LowNezz","BR","8","496","","","","","","","2","2","2","2","false","false","3","3","1","3","false","false","","","","","","","1","2","1","1","false","false","1","1","1","1","false","false"
"df8e2e73-479f-4116-8470-96ded483fd04","Matheus_Knup","BR","8","497","1","2","1","1","false","false","2","2","2","2","false","false","1","1","1","1","false","false","2","2","2","2","false","false","","","","","","","1","1","1","1","false","false"
"54c9ac8f-6e18-420e-8d47-8dba877a67a2","DrEndoSirk","CL","8","498","","","","","","","4","5","4","4","false","false","","","","","","","2","2","2","2","false","false","","","","","","","","","","","",""
"ae151032-45cb-45ff-bf41-5867239eff43","offhatesarroba","BR","8","499","","","","","","","2","2","2","2","false","false","3","3","3","3","false","false","3","3","3","3","false","false","","","","","","","","","","","",""
"4ee69bfb-7421-4da5-8df7-aba95b7ef288","HenriqueLB","BR","8","500","","","","","","","","","","","","","","","","","","","2","2","2","2","false","false","","","","","","","5","5","3","6","false","false"
"43b42c11-5589-4bcc-be59-33a85af2d9c6","vyxzw","BR","8","501","","","","","","","3","3","3","3","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","2","2","2","2","false","false"
"e93849db-37a7-47f2-b394-9e1507a33bfd","YamalGooner","BR","8","502","3","3","3","3","false","false","3","3","3","3","false","false","","","","","","","","","","","","","2","2","2","2","false","false","","","","","",""
"0d795ca6-9fe5-4c92-8f28-19b5024d469c","maybeql","BR","8","503","5","5","3","6","false","false","","","","","","","","","","","","","2","2","2","2","false","false","","","","","","","","","","","",""
"cc5c1587-653c-4f0b-ab1b-1e310e5d02fc","JustSword_","BR","8","504","","","","","","","3","3","2","3","false","false","1","1","1","1","false","false","1","1","1","1","false","false","1","1","1","1","false","false","2","2","2","2","false","false"
"2e1a449d-fe1a-462a-aa72-83cbda50805d","Sureyaa","BR","8","505","","","","","","","2","2","2","2","false","false","3","3","2","3","false","false","","","","","","","3","3","2","3","false","false","","","","","",""
"c5674415-46d7-438e-9f3e-ed73acd63b11","Traumatizei","BR","8","506","2","2","2","2","false","false","1","1","1","1","false","false","2","2","2","2","false","false","","","","","","","1","1","1","1","false","false","2","2","2","2","false","false"
"1fe1f7d6-12e2-49cf-813d-d23abce20c8c","LumiAstral_","BR","8","507","3","3","2","3","false","false","2","2","2","2","false","false","2","2","2","2","false","false","","","","","","","1","1","1","1","false","false","","","","","",""
"ea1ea046-adc8-440e-a7df-62257af361a1","HKE_","BR","8","508","","","","","","","2","2","2","2","false","false","2","2","2","2","false","false","","","","","","","3","3","3","3","false","false","1","1","1","1","false","false"
"68e44af0-3e5e-46ed-be01-6d3cadf4caa5","nobruapelao100","BR","8","509","2","2","2","2","false","false","2","2","2","2","false","false","","","","","","","2","2","2","2","false","false","","","","","","","2","2","2","2","false","false"
"3d2b404c-3745-4832-a5a0-b3d81b9fd641","IrmaoDoBill","BR","8","510","","","","","","","1","1","1","1","false","false","","","","","","","4","4","3","4","false","false","","","","","","","3","3","3","3","false","false"
"137ea3d2-0250-489f-8b77-da82c02a1d60","capibarafan123","BR","8","511","1","1","1","1","false","false","1","1","1","1","false","false","2","2","2","2","false","false","2","2","1","2","false","false","1","1","1","1","false","false","1","1","1","1","false","false"
"1516a222-7c09-4fa1-b38c-2d75380c3572","Bracin07","BR","8","512","1","1","1","1","false","false","3","3","1","3","false","false","1","1","1","1","false","false","2","2","2","2","false","false","1","1","1","1","false","false","","","","","",""
"dc15c1ab-0038-4a50-80df-ca9e3baf79ad","mickael7z","BR","8","513","2","2","2","2","false","false","2","2","1","2","false","false","2","2","1","2","false","false","","","","","","","1","2","1","1","false","false","","","","","",""
"b7e54839-be45-4d31-855e-274d2aec5863","_PandaGG_","BR","8","514","1","1","1","1","false","false","2","2","1","2","false","false","1","1","1","1","false","false","2","2","2","2","false","false","1","1","1","1","false","false","1","1","1","1","false","false"
